gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000152525.1_ASM15252v1_genomic_CDS_3337	CH482383.1	3590671	3591465	-	GCA_001706005.1_ASM170600v1_genomic_CDS_1990	1	persistent	2	1	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3338	CH482383.1	3591785	3592207	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_3311	1	persistent	4	1	8
GCA_000152525.1_ASM15252v1_genomic_CDS_3339	CH482383.1	3592479	3593123	+	GCA_001465445.1_ADP0v1_genomic_CDS_0903	1	persistent	3	2	13
GCA_000152525.1_ASM15252v1_genomic_CDS_3340	CH482383.1	3593185	3594021	-	GCA_001466975.1_ASM146697v1_genomic_CDS_0882	1	persistent	2	2	13
GCA_000152525.1_ASM15252v1_genomic_CDS_3341	CH482383.1	3594018	3595067	-	GCA_000467025.1_ASM46702v1_genomic_CDS_3027	1	persistent	2	0	11
GCA_000152525.1_ASM15252v1_genomic_CDS_3342	CH482383.1	3595069	3595674	-	GCA_001990445.1_ASM199044v1_genomic_CDS_3761	1	persistent	2	4	33
GCA_000152525.1_ASM15252v1_genomic_CDS_3343	CH482383.1	3596081	3596365	-	GCA_001007345.1_ASM100734v1_genomic_CDS_2946	1	cloud	1	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3344	CH482383.1	3596362	3597756	-	GCA_001007345.1_ASM100734v1_genomic_CDS_2947	1	cloud	0	0	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3345	CH482383.1	3598198	3598872	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3345	1	cloud	0	1	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3346	CH482383.1	3599171	3600451	-	GCA_000825745.1_PAE221_genomic_CDS_4145	2	shell	2	1	9
GCA_000152525.1_ASM15252v1_genomic_CDS_3347	CH482383.1	3600715	3602781	-	GCA_000825745.1_PAE221_genomic_CDS_4145	2	shell	2	1	9
GCA_000152525.1_ASM15252v1_genomic_CDS_3348	CH482383.1	3602901	3603503	-	GCA_001010525.1_ASM101052v1_genomic_CDS_2196	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3349	CH482383.1	3603558	3604328	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5432	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3350	CH482383.1	3604331	3605026	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5431	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3351	CH482383.1	3605034	3605375	-	GCA_001547575.1_ASM154757v1_genomic_CDS_4960	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3352	CH482383.1	3605368	3607206	-	GCA_000825745.1_PAE221_genomic_CDS_4150	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3353	CH482383.1	3607253	3607507	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5261	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3354	CH482383.1	3607537	3607884	-	GCA_001914085.1_ASM191408v1_genomic_CDS_0057	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3355	CH482383.1	3607896	3608390	-	GCA_001914085.1_ASM191408v1_genomic_CDS_0058	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3356	CH482383.1	3609016	3609327	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0622	1	shell	0	4	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3357	CH482383.1	3609324	3609953	-	GCA_000412735.1_pagenome_genomic_CDS_0658	1	shell	1	5	22
GCA_000152525.1_ASM15252v1_genomic_CDS_3358	CH482383.1	3609969	3610316	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5624	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3359	CH482383.1	3610775	3611134	-	GCA_000412735.1_pagenome_genomic_CDS_0656	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3360	CH482383.1	3611182	3611382	-	GCA_000412735.1_pagenome_genomic_CDS_0655	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3361	CH482383.1	3611585	3611755	+	GCA_000258285.1_ASM25828v1_genomic_CDS_3864	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3362	CH482383.1	3611840	3612610	+	GCA_001465445.1_ADP0v1_genomic_CDS_0938	1	shell	0	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_3363	CH482383.1	3612710	3613024	+	GCA_001036075.1_ASM103607v1_genomic_CDS_4104	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3364	CH482383.1	3613210	3614688	-	GCA_002256045.1_ASM225604v1_genomic_CDS_3047	1	persistent	2	4	27
GCA_000152525.1_ASM15252v1_genomic_CDS_3365	CH482383.1	3614761	3615579	-	GCA_000531435.1_PA38182_genomic_CDS_0706	1	shell	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3366	CH482383.1	3615579	3616253	-	GCA_002215625.1_ASM221562v1_genomic_CDS_0663	1	persistent	2	3	24
GCA_000152525.1_ASM15252v1_genomic_CDS_3367	CH482383.1	3616377	3617207	-	GCA_000467025.1_ASM46702v1_genomic_CDS_3019	1	persistent	2	1	8
GCA_000152525.1_ASM15252v1_genomic_CDS_3368	CH482383.1	3617313	3618560	-	GCA_000467065.1_ASM46706v1_genomic_CDS_0522	1	persistent	2	0	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3369	CH482383.1	3618674	3619720	-	GCA_000467065.1_ASM46706v1_genomic_CDS_0523	1	persistent	2	2	7
GCA_000152525.1_ASM15252v1_genomic_CDS_3370	CH482383.1	3619776	3620888	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3370	1	persistent	2	2	8
GCA_000152525.1_ASM15252v1_genomic_CDS_3371	CH482383.1	3621122	3622156	-	GCA_001465155.1_ASM146515v1_genomic_CDS_4232	1	shell	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3372	CH482383.1	3622285	3622917	-	GCA_000467005.1_ASM46700v1_genomic_CDS_3777	1	persistent	2	4	20
GCA_000152525.1_ASM15252v1_genomic_CDS_3373	CH482383.1	3622963	3625356	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0464	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3374	CH482383.1	3625508	3626569	+	GCA_002025755.1_ASM202575v1_genomic_CDS_3282	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3375	CH482383.1	3626570	3627328	-	GCA_001547575.1_ASM154757v1_genomic_CDS_3996	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3376	CH482383.1	3627330	3628004	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_6205	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3377	CH482383.1	3628001	3629017	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_0624	1	shell	0	2	7
GCA_000152525.1_ASM15252v1_genomic_CDS_3378	CH482383.1	3629144	3631936	+	GCA_001045515.1_ASM104551v1_genomic_CDS_1181	1	shell	1	1	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3379	CH482383.1	3631917	3633209	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_4223	1	persistent	1	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3380	CH482383.1	3633206	3634192	+	GCA_001830395.1_ASM183039v1_genomic_CDS_2761	1	persistent	2	2	15
GCA_000152525.1_ASM15252v1_genomic_CDS_3381	CH482383.1	3634308	3635114	+	GCA_002256045.1_ASM225604v1_genomic_CDS_3037	1	shell	1	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3382	CH482383.1	3635151	3635531	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5399	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3383	CH482383.1	3635531	3636382	+	GCA_000496325.1_MDRPA05_genomic_CDS_3071	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3384	CH482383.1	3636426	3636758	+	GCA_000733635.1_ASM73363v1_genomic_CDS_4237	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3385	CH482383.1	3637037	3638959	+	GCA_000467065.1_ASM46706v1_genomic_CDS_4162	1	persistent	2	2	19
GCA_000152525.1_ASM15252v1_genomic_CDS_3386	CH482383.1	3639394	3640338	+	GCA_000285355.1_ASM28535v1_genomic_CDS_1465	1	persistent	2	0	8
GCA_000152525.1_ASM15252v1_genomic_CDS_3387	CH482383.1	3640335	3641240	+	GCA_001828735.1_ASM182873v1_genomic_CDS_1510	1	persistent	4	1	15
GCA_000152525.1_ASM15252v1_genomic_CDS_3388	CH482383.1	3641237	3641890	+	GCA_000733615.1_ASM73361v1_genomic_CDS_3250	1	cloud	2	1	7
GCA_000152525.1_ASM15252v1_genomic_CDS_3389	CH482383.1	3641984	3642490	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0589	1	shell	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3390	CH482383.1	3642534	3643766	+	GCA_000467065.1_ASM46706v1_genomic_CDS_4159	1	persistent	1	3	16
GCA_000152525.1_ASM15252v1_genomic_CDS_3391	CH482383.1	3643739	3644281	-	GCA_000531435.1_PA38182_genomic_CDS_0673	1	shell	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3392	CH482383.1	3644272	3644688	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0212	1	persistent	1	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_3393	CH482383.1	3644709	3645278	+	GCA_000467045.1_ASM46704v1_genomic_CDS_2393	1	persistent	3	0	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3394	CH482383.1	3645357	3646382	-	GCA_000759445.1_ASM75944v1_genomic_CDS_4855	1	persistent	2	0	6
GCA_000152525.1_ASM15252v1_genomic_CDS_3395	CH482383.1	3646583	3646798	+	GCA_000467025.1_ASM46702v1_genomic_CDS_3509	1	persistent	3	4	15
GCA_000152525.1_ASM15252v1_genomic_CDS_3396	CH482383.1	3646868	3647317	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_5769	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3397	CH482383.1	3647400	3649394	+	GCA_001605875.1_ASM160587v1_genomic_CDS_5671	1	shell	2	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3398	CH482383.1	3649474	3651327	+	GCA_000828755.1_ASM82875v1_genomic_CDS_4221	1	persistent	0	7	36
GCA_000152525.1_ASM15252v1_genomic_CDS_3399	CH482383.1	3651433	3655170	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5199	1	shell	1	4	6
GCA_000152525.1_ASM15252v1_genomic_CDS_3400	CH482383.1	3655813	3656934	+	GCA_001465155.1_ASM146515v1_genomic_CDS_4200	1	shell	2	3	15
GCA_000152525.1_ASM15252v1_genomic_CDS_3401	CH482383.1	3657027	3657254	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3401	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3402	CH482383.1	3657584	3660310	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3402	1	shell	0	3	8
GCA_000152525.1_ASM15252v1_genomic_CDS_3403	CH482383.1	3660501	3661115	+	GCA_001045515.1_ASM104551v1_genomic_CDS_1203	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3404	CH482383.1	3661105	3661452	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_1519	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3405	CH482383.1	3661466	3661936	+	GCA_000987945.1_ASM98794v1_genomic_CDS_2161	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3406	CH482383.1	3661952	3662410	+	GCA_001007345.1_ASM100734v1_genomic_CDS_3010	1	shell	1	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3407	CH482383.1	3662420	3662578	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_6171	1	persistent	3	5	32
GCA_000152525.1_ASM15252v1_genomic_CDS_3408	CH482383.1	3662766	3663281	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_0853	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3409	CH482383.1	3663271	3663609	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_0592	1	shell	0	3	6
GCA_000152525.1_ASM15252v1_genomic_CDS_3410	CH482383.1	3663727	3664638	+	GCA_001007345.1_ASM100734v1_genomic_CDS_3014	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3411	CH482383.1	3664816	3665169	+	GCA_000825745.1_PAE221_genomic_CDS_4209	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3412	CH482383.1	3665298	3665993	+	GCA_000531435.1_PA38182_genomic_CDS_0646	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3413	CH482383.1	3666001	3666489	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4018	1	persistent	3	3	20
GCA_000152525.1_ASM15252v1_genomic_CDS_3414	CH482383.1	3666602	3667780	+	GCA_001828745.1_ASM182874v1_genomic_CDS_1324	1	persistent	2	3	20
GCA_000152525.1_ASM15252v1_genomic_CDS_3415	CH482383.1	3667777	3668544	-	GCA_001036075.1_ASM103607v1_genomic_CDS_2345	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3416	CH482383.1	3668774	3669199	+	GCA_000531435.1_PA38182_genomic_CDS_0641	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3417	CH482383.1	3669201	3669683	-	GCA_001605875.1_ASM160587v1_genomic_CDS_5698	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3418	CH482383.1	3669749	3670813	-	GCA_000412735.1_pagenome_genomic_CDS_0591	1	persistent	1	7	35
GCA_000152525.1_ASM15252v1_genomic_CDS_3419	CH482383.1	3670933	3671274	-	GCA_001036075.1_ASM103607v1_genomic_CDS_2341	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3420	CH482383.1	3671434	3671634	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0557	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3421	CH482383.1	3671707	3672870	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4011	1	persistent	2	3	24
GCA_000152525.1_ASM15252v1_genomic_CDS_3422	CH482383.1	3672876	3673937	-	GCA_001641325.1_ASM164132v1_genomic_CDS_2892	1	persistent	2	1	9
GCA_000152525.1_ASM15252v1_genomic_CDS_3423	CH482383.1	3674152	3674949	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0180	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3424	CH482383.1	3674930	3675913	-	GCA_000987945.1_ASM98794v1_genomic_CDS_2141	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3425	CH482383.1	3676135	3677757	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_3168	1	persistent	2	1	23
GCA_000152525.1_ASM15252v1_genomic_CDS_3426	CH482383.1	3678383	3679090	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3426	1	cloud	2	0	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3427	CH482383.1	3679045	3679386	+	GCA_000258285.1_ASM25828v1_genomic_CDS_3800	1	persistent	2	0	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3428	CH482383.1	3680372	3680686	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3428	1	cloud	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3429	CH482383.1	3680742	3682046	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5166	1	shell	1	1	5
GCA_000152525.1_ASM15252v1_genomic_CDS_3430	CH482383.1	3682251	3682994	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5165	1	shell	1	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3431	CH482383.1	3682998	3683966	-	GCA_001990445.1_ASM199044v1_genomic_CDS_3665	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3432	CH482383.1	3684216	3684635	+	GCA_000987945.1_ASM98794v1_genomic_CDS_2133	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3433	CH482383.1	3684827	3685285	-	GCA_001914085.1_ASM191408v1_genomic_CDS_0153	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3434	CH482383.1	3685398	3685784	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3434	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3435	CH482383.1	3685854	3686684	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3435	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3436	CH482383.1	3686841	3687422	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3436	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3437	CH482383.1	3687510	3688118	+	GCA_000733635.1_ASM73363v1_genomic_CDS_2669	1	shell	0	4	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3438	CH482383.1	3688122	3689147	+	GCA_002088155.1_ASM208815v1_genomic_CDS_3557	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3439	CH482383.1	3689258	3689812	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_0821	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3440	CH482383.1	3689830	3691119	-	GCA_001914085.1_ASM191408v1_genomic_CDS_0160	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3441	CH482383.1	3691457	3692947	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_0559	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3442	CH482383.1	3693233	3693496	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0275	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3443	CH482383.1	3693571	3694287	-	GCA_000825745.1_PAE221_genomic_CDS_4241	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3444	CH482383.1	3694287	3695468	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0518	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3445	CH482383.1	3695461	3695697	-	GCA_000496325.1_MDRPA05_genomic_CDS_3135	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3446	CH482383.1	3695694	3696395	-	GCA_000531435.1_PA38182_genomic_CDS_0609	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3447	CH482383.1	3696497	3697375	+	GCA_000412735.1_pagenome_genomic_CDS_0560	1	shell	1	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3448	CH482383.1	3697729	3698412	+	GCA_000496325.1_MDRPA05_genomic_CDS_3138	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3449	CH482383.1	3698496	3698690	+	GCA_001036075.1_ASM103607v1_genomic_CDS_2311	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3450	CH482383.1	3698697	3700124	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0371	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3451	CH482383.1	3700541	3701938	-	GCA_000828755.1_ASM82875v1_genomic_CDS_3915	1	shell	0	2	9
GCA_000152525.1_ASM15252v1_genomic_CDS_3452	CH482383.1	3701938	3702324	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0524	1	shell	0	3	12
GCA_000152525.1_ASM15252v1_genomic_CDS_3453	CH482383.1	3702469	3702726	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0339	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3454	CH482383.1	3703127	3704080	-	GCA_001007345.1_ASM100734v1_genomic_CDS_0799	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3455	CH482383.1	3704296	3705846	+	GCA_002263675.1_ASM226367v1_genomic_CDS_5191	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3456	CH482383.1	3706181	3706366	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5732	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3457	CH482383.1	3706363	3706722	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0504	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3458	CH482383.1	3706719	3707897	+	GCA_000258285.1_ASM25828v1_genomic_CDS_3768	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3459	CH482383.1	3707906	3708358	+	GCA_001465155.1_ASM146515v1_genomic_CDS_4136	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3460	CH482383.1	3708355	3708879	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5134	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3461	CH482383.1	3708872	3709315	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5133	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3462	CH482383.1	3709290	3709805	+	GCA_001921095.1_TRN6622_genomic_CDS_2898	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3463	CH482383.1	3709799	3710962	+	GCA_001921095.1_TRN6622_genomic_CDS_2899	1	shell	1	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3464	CH482383.1	3710973	3711812	+	GCA_001914085.1_ASM191408v1_genomic_CDS_0185	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3465	CH482383.1	3711803	3713284	+	GCA_001045515.1_ASM104551v1_genomic_CDS_1268	1	shell	1	4	6
GCA_000152525.1_ASM15252v1_genomic_CDS_3466	CH482383.1	3713876	3715654	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0495	1	persistent	2	6	21
GCA_000152525.1_ASM15252v1_genomic_CDS_3467	CH482383.1	3715927	3717723	-	GCA_000801855.1_PfAU11518_genomic_CDS_3519	1	shell	3	4	16
GCA_000152525.1_ASM15252v1_genomic_CDS_3468	CH482383.1	3717936	3719741	-	GCA_000282735.1_ASM28273v1_genomic_CDS_2038	1	persistent	2	6	40
GCA_000152525.1_ASM15252v1_genomic_CDS_3469	CH482383.1	3720081	3720311	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_0348	1	shell	2	1	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3470	CH482383.1	3720420	3721106	-	GCA_000733635.1_ASM73363v1_genomic_CDS_6591	1	shell	0	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_3471	CH482383.1	3721110	3721934	-	GCA_001465445.1_ADP0v1_genomic_CDS_1000	1	shell	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_3472	CH482383.1	3721927	3722649	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_0527	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3473	CH482383.1	3722642	3723847	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4340	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3474	CH482383.1	3723953	3725011	-	GCA_000531435.1_PA38182_genomic_CDS_0577	1	persistent	0	8	40
GCA_000152525.1_ASM15252v1_genomic_CDS_3475	CH482383.1	3725610	3726278	+	GCA_000496325.1_MDRPA05_genomic_CDS_2950	1	cloud	1	0	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3476	CH482383.1	3726294	3727301	+	GCA_000412735.1_pagenome_genomic_CDS_0530	1	cloud	0	0	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3477	CH482383.1	3727298	3728380	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_4234	1	cloud	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3478	CH482383.1	3728427	3729404	-	GCA_001007345.1_ASM100734v1_genomic_CDS_2818	1	shell	1	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3479	CH482383.1	3729394	3730272	-	GCA_000467065.1_ASM46706v1_genomic_CDS_2227	1	persistent	0	5	9
GCA_000152525.1_ASM15252v1_genomic_CDS_3480	CH482383.1	3730274	3731650	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1477	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3481	CH482383.1	3731661	3731909	-	GCA_000496325.1_MDRPA05_genomic_CDS_2945	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3482	CH482383.1	3731986	3732744	-	GCA_000496325.1_MDRPA05_genomic_CDS_2944	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3483	CH482383.1	3732871	3733788	+	GCA_000496325.1_MDRPA05_genomic_CDS_2943	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3484	CH482383.1	3733842	3734135	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0371	1	shell	1	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3485	CH482383.1	3734590	3735000	+	GCA_000531435.1_PA38182_genomic_CDS_0566	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3486	CH482383.1	3735176	3735364	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_6362	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3487	CH482383.1	3735432	3736190	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0473	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_3488	CH482383.1	3736075	3736740	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3488	1	cloud	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3489	CH482383.1	3736817	3737227	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0472	1	persistent	0	6	22
GCA_000152525.1_ASM15252v1_genomic_CDS_3490	CH482383.1	3737430	3738326	+	GCA_000258285.1_ASM25828v1_genomic_CDS_3737	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3491	CH482383.1	3739021	3739431	-	GCA_000733635.1_ASM73363v1_genomic_CDS_6604	1	shell	1	3	10
GCA_000152525.1_ASM15252v1_genomic_CDS_3492	CH482383.1	3739569	3740012	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5765	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_3493	CH482383.1	3740318	3741445	+	GCA_001465445.1_ADP0v1_genomic_CDS_1012	2	persistent	0	10	39
GCA_000152525.1_ASM15252v1_genomic_CDS_3494	CH482383.1	3741393	3742496	+	GCA_001465445.1_ADP0v1_genomic_CDS_1012	2	persistent	0	10	39
GCA_000152525.1_ASM15252v1_genomic_CDS_3495	CH482383.1	3742544	3742987	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5767	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_3496	CH482383.1	3743030	3743827	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_0370	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_3497	CH482383.1	3743931	3744881	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5769	1	shell	0	2	2
