gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000275925.1_ASM27592v1_genomic_CDS_2494	AJXH01000062.1	57865	59148	+	GCA_002255825.1_ASM225582v1_genomic_CDS_2092	1	shell	1	2	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2495	AJXH01000062.1	59524	60660	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3324	1	shell	2	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2496	AJXH01000062.1	60893	61807	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_1918	1	persistent	1	3	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2497	AJXH01000062.1	61810	63087	+	GCA_000733615.1_ASM73361v1_genomic_CDS_4081	1	persistent	5	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2498	AJXH01000062.1	63084	63959	+	GCA_000801915.1_PfAU12271_genomic_CDS_2485	1	persistent	3	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2499	AJXH01000062.1	63956	64672	+	GCA_001269555.1_ASM126955v1_genomic_CDS_6124	1	persistent	2	1	13
GCA_000275925.1_ASM27592v1_genomic_CDS_2500	AJXH01000062.1	65395	66159	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3319	1	persistent	2	5	16
GCA_000275925.1_ASM27592v1_genomic_CDS_2501	AJXH01000062.1	66357	67262	+	GCA_001828815.1_ASM182881v1_genomic_CDS_0253	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2502	AJXH01000062.1	67234	68352	-	GCA_002029325.1_ASM202932v1_genomic_CDS_6591	1	shell	2	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2503	AJXH01000062.1	68535	69107	-	GCA_001465155.1_ASM146515v1_genomic_CDS_4778	1	persistent	2	5	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2504	AJXH01000062.1	69130	69744	-	GCA_000751155.1_PSV1.0_genomic_CDS_4378	1	persistent	1	5	16
GCA_000275925.1_ASM27592v1_genomic_CDS_2505	AJXH01000062.1	69758	70432	-	GCA_000751155.1_PSV1.0_genomic_CDS_4377	1	shell	1	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2506	AJXH01000062.1	70429	70929	-	GCA_000751155.1_PSV1.0_genomic_CDS_4376	1	shell	0	4	18
GCA_000275925.1_ASM27592v1_genomic_CDS_2507	AJXH01000062.1	71207	71704	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2104	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2508	AJXH01000062.1	71710	72342	-	GCA_001828795.1_ASM182879v1_genomic_CDS_5314	1	shell	0	3	17
GCA_000275925.1_ASM27592v1_genomic_CDS_2509	AJXH01000062.1	72494	72946	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2509	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2510	AJXH01000062.1	73306	75375	+	GCA_000285955.1_ASM28595v1_genomic_CDS_0038	1	shell	1	2	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2511	AJXH01000062.1	75493	76023	-	GCA_001400275.1_PdaICMP9757_genomic_CDS_4116	1	persistent	0	9	18
GCA_000275925.1_ASM27592v1_genomic_CDS_2512	AJXH01000062.1	76122	77021	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3652	1	shell	2	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2513	AJXH01000062.1	77157	77798	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2513	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2514	AJXH01000062.1	77879	78769	+	GCA_001641345.1_ASM164134v1_genomic_CDS_2216	1	shell	1	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2515	AJXH01000062.1	78766	79635	-	GCA_000285355.1_ASM28535v1_genomic_CDS_3396	1	shell	1	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2516	AJXH01000062.1	79733	80521	+	GCA_001828795.1_ASM182879v1_genomic_CDS_5319	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2517	AJXH01000062.1	80593	80892	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2114	1	shell	0	3	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2518	AJXH01000062.1	81069	82082	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2518	1	shell	1	4	8
GCA_000275925.1_ASM27592v1_genomic_CDS_2519	AJXH01000062.1	82218	83408	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_5442	1	shell	0	5	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2520	AJXH01000062.1	83434	83826	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2520	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2521	AJXH01000062.1	83843	84667	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2521	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2522	AJXH01000062.1	84969	88835	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2522	1	cloud	1	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2523	AJXH01000062.1	88988	90328	-	GCA_002208585.1_ASM220858v1_genomic_CDS_3614	1	persistent	1	8	24
GCA_000275925.1_ASM27592v1_genomic_CDS_2524	AJXH01000062.1	90495	91433	+	GCA_001828795.1_ASM182879v1_genomic_CDS_5324	1	shell	2	0	10
GCA_000275925.1_ASM27592v1_genomic_CDS_2525	AJXH01000062.1	91518	94694	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2525	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2526	AJXH01000062.1	94649	96700	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2526	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2527	AJXH01000062.1	96771	103784	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2527	1	cloud	1	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2528	AJXH01000062.1	103847	105547	-	GCA_000467005.1_ASM46700v1_genomic_CDS_3359	1	persistent	2	6	29
GCA_000275925.1_ASM27592v1_genomic_CDS_2529	AJXH01000062.1	105678	105983	-	GCA_001401055.1_PsoICMP16925_genomic_CDS_3245	1	persistent	2	2	11
GCA_000275925.1_ASM27592v1_genomic_CDS_2530	AJXH01000062.1	105980	106513	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3581	1	shell	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2531	AJXH01000062.1	106519	107031	-	GCA_000467045.1_ASM46704v1_genomic_CDS_2996	1	persistent	4	2	13
GCA_000275925.1_ASM27592v1_genomic_CDS_2532	AJXH01000062.1	107041	107343	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0723	1	persistent	1	3	16
GCA_000275925.1_ASM27592v1_genomic_CDS_2533	AJXH01000062.1	107347	108186	-	GCA_002237665.1_ASM223766v1_genomic_CDS_3535	1	shell	2	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2534	AJXH01000062.1	108218	108916	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_3668	1	persistent	2	3	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2535	AJXH01000062.1	108929	109750	-	GCA_001641325.1_ASM164132v1_genomic_CDS_5975	1	persistent	2	0	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2536	AJXH01000062.1	109759	110826	-	GCA_001828745.1_ASM182874v1_genomic_CDS_3826	1	persistent	3	0	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2537	AJXH01000062.1	110826	112328	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_0112	1	persistent	2	0	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2538	AJXH01000062.1	112472	113737	-	GCA_001828735.1_ASM182873v1_genomic_CDS_0198	1	persistent	3	3	35
GCA_000275925.1_ASM27592v1_genomic_CDS_2539	AJXH01000062.1	113997	118556	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2539	1	cloud	1	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2540	AJXH01000062.1	118563	119573	-	GCA_000285955.1_ASM28595v1_genomic_CDS_0069	1	cloud	1	0	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2541	AJXH01000062.1	119570	120517	-	GCA_000467065.1_ASM46706v1_genomic_CDS_0050	1	cloud	0	0	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2542	AJXH01000062.1	120514	121302	-	GCA_000285955.1_ASM28595v1_genomic_CDS_0071	1	cloud	0	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2543	AJXH01000062.1	121302	123410	-	GCA_001641345.1_ASM164134v1_genomic_CDS_2186	1	cloud	0	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2544	AJXH01000062.1	123561	124943	-	GCA_002255865.1_ASM225586v1_genomic_CDS_2135	1	shell	1	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2545	AJXH01000062.1	125059	127119	-	GCA_002255825.1_ASM225582v1_genomic_CDS_2052	1	shell	1	2	11
GCA_000275925.1_ASM27592v1_genomic_CDS_2546	AJXH01000062.1	127213	127602	-	GCA_002255825.1_ASM225582v1_genomic_CDS_2051	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2547	AJXH01000062.1	127614	128096	-	GCA_000801915.1_PfAU12271_genomic_CDS_2520	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2548	AJXH01000062.1	128144	128539	-	GCA_001828795.1_ASM182879v1_genomic_CDS_5341	1	shell	0	3	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2549	AJXH01000062.1	128636	128923	-	GCA_000801915.1_PfAU12271_genomic_CDS_2522	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2550	AJXH01000062.1	129326	130093	-	GCA_000801915.1_PfAU12271_genomic_CDS_2524	1	shell	1	3	7
GCA_000275925.1_ASM27592v1_genomic_CDS_2551	AJXH01000062.1	130042	131247	-	GCA_001269555.1_ASM126955v1_genomic_CDS_6171	1	shell	1	3	15
GCA_000275925.1_ASM27592v1_genomic_CDS_2552	AJXH01000062.1	131286	132632	+	GCA_001828795.1_ASM182879v1_genomic_CDS_5346	1	shell	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2553	AJXH01000062.1	132625	133251	+	GCA_000467005.1_ASM46700v1_genomic_CDS_4499	1	persistent	1	4	21
GCA_000275925.1_ASM27592v1_genomic_CDS_2554	AJXH01000062.1	133251	133982	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_4544	1	persistent	1	5	15
GCA_000275925.1_ASM27592v1_genomic_CDS_2555	AJXH01000062.1	133982	135619	+	GCA_000801915.1_PfAU12271_genomic_CDS_2529	1	shell	1	3	7
GCA_000275925.1_ASM27592v1_genomic_CDS_2556	AJXH01000062.1	135856	136635	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3559	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2557	AJXH01000062.1	136632	137228	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1830	1	shell	0	6	21
GCA_000275925.1_ASM27592v1_genomic_CDS_2558	AJXH01000062.1	137392	140163	-	GCA_002010815.1_ASM201081v1_genomic_CDS_0491	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2559	AJXH01000062.1	140264	141556	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_5501	1	persistent	1	3	20
GCA_000275925.1_ASM27592v1_genomic_CDS_2560	AJXH01000062.1	141577	143184	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_5500	1	persistent	3	0	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2561	AJXH01000062.1	143267	143587	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4493	1	persistent	2	0	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2562	AJXH01000062.1	143584	144597	-	GCA_000467005.1_ASM46700v1_genomic_CDS_4492	1	persistent	2	3	21
GCA_000275925.1_ASM27592v1_genomic_CDS_2563	AJXH01000062.1	144783	145994	-	GCA_001641325.1_ASM164132v1_genomic_CDS_6005	1	shell	2	0	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2564	AJXH01000062.1	146025	146903	-	GCA_000467045.1_ASM46704v1_genomic_CDS_2094	1	persistent	3	4	26
GCA_000275925.1_ASM27592v1_genomic_CDS_2565	AJXH01000062.1	147173	148534	-	GCA_000801775.1_PfAU2989_genomic_CDS_3123	1	persistent	3	2	17
GCA_000275925.1_ASM27592v1_genomic_CDS_2566	AJXH01000062.1	148552	149013	-	GCA_001921095.1_TRN6622_genomic_CDS_0559	1	persistent	2	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2567	AJXH01000062.1	149038	149493	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3548	1	persistent	1	3	23
GCA_000275925.1_ASM27592v1_genomic_CDS_2568	AJXH01000062.1	149747	151708	-	GCA_001269555.1_ASM126955v1_genomic_CDS_6188	1	shell	1	1	7
GCA_000275925.1_ASM27592v1_genomic_CDS_2569	AJXH01000062.1	151762	153432	-	GCA_002237665.1_ASM223766v1_genomic_CDS_3503	1	shell	0	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_2570	AJXH01000062.1	153667	154734	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3264	1	shell	0	3	13
GCA_000275925.1_ASM27592v1_genomic_CDS_2571	AJXH01000062.1	154737	155273	+	GCA_001828815.1_ASM182881v1_genomic_CDS_1663	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2572	AJXH01000062.1	155590	155961	+	GCA_000801855.1_PfAU11518_genomic_CDS_0815	1	persistent	1	2	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2573	AJXH01000062.1	156105	158018	+	GCA_000478865.2_ASM47886v2_genomic_CDS_2326	1	persistent	2	7	37
GCA_000275925.1_ASM27592v1_genomic_CDS_2574	AJXH01000062.1	158138	159022	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2574	1	cloud	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2575	AJXH01000062.1	158967	160304	-	GCA_000759445.1_ASM75944v1_genomic_CDS_3482	1	shell	1	3	12
GCA_000275925.1_ASM27592v1_genomic_CDS_2576	AJXH01000062.1	160483	165381	+	GCA_000801915.1_PfAU12271_genomic_CDS_2550	1	shell	0	3	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2577	AJXH01000062.1	165418	165711	-	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_0870	1	shell	1	6	10
GCA_000275925.1_ASM27592v1_genomic_CDS_2578	AJXH01000062.1	165802	168132	+	GCA_000801855.1_PfAU11518_genomic_CDS_0821	1	shell	1	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2579	AJXH01000062.1	168184	168492	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3239	1	persistent	1	5	18
GCA_000275925.1_ASM27592v1_genomic_CDS_2580	AJXH01000062.1	168485	169234	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2172	1	persistent	1	3	27
GCA_000275925.1_ASM27592v1_genomic_CDS_2581	AJXH01000062.1	169259	169861	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2173	1	shell	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2582	AJXH01000062.1	169907	170464	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2174	1	shell	0	2	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2583	AJXH01000062.1	170569	172515	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2583	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2584	AJXH01000062.1	172512	175229	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2584	1	cloud	0	0	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2585	AJXH01000062.1	175226	175669	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2585	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2586	AJXH01000062.1	175742	176191	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2586	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2587	AJXH01000062.1	176318	177106	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2587	1	shell	0	0	18
GCA_000275925.1_ASM27592v1_genomic_CDS_2588	AJXH01000062.1	177119	177388	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2588	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2589	AJXH01000062.1	177399	178106	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3526	1	cloud	0	0	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2590	AJXH01000062.1	178117	179004	-	GCA_002255865.1_ASM225586v1_genomic_CDS_4539	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2591	AJXH01000062.1	179006	179887	-	GCA_002255865.1_ASM225586v1_genomic_CDS_4538	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2592	AJXH01000062.1	179898	181169	-	GCA_000467025.1_ASM46702v1_genomic_CDS_7022	1	shell	0	3	26
GCA_000275925.1_ASM27592v1_genomic_CDS_2593	AJXH01000062.1	181166	182359	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3522	1	shell	0	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_2594	AJXH01000062.1	182356	183573	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3521	1	cloud	0	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2595	AJXH01000062.1	183593	184537	-	GCA_000801775.1_PfAU2989_genomic_CDS_3154	1	cloud	0	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2596	AJXH01000062.1	184869	185066	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2596	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2597	AJXH01000062.1	185114	185512	+	GCA_000801775.1_PfAU2989_genomic_CDS_3156	1	shell	0	2	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2598	AJXH01000062.1	185541	187223	-	GCA_001828795.1_ASM182879v1_genomic_CDS_4358	1	cloud	0	2	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2599	AJXH01000062.1	187397	188968	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2599	1	cloud	0	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2600	AJXH01000062.1	189270	190118	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3517	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2601	AJXH01000062.1	190121	191464	-	GCA_002263675.1_ASM226367v1_genomic_CDS_3516	1	shell	1	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_2602	AJXH01000062.1	191578	192855	+	GCA_000285955.1_ASM28595v1_genomic_CDS_5897	1	persistent	2	9	16
GCA_000275925.1_ASM27592v1_genomic_CDS_2603	AJXH01000062.1	192980	193879	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_0700	1	persistent	2	6	15
GCA_000275925.1_ASM27592v1_genomic_CDS_2604	AJXH01000062.1	194031	194432	-	GCA_000285355.1_ASM28535v1_genomic_CDS_6053	1	persistent	1	7	18
GCA_000275925.1_ASM27592v1_genomic_CDS_2605	AJXH01000062.1	194429	196630	-	GCA_000751155.1_PSV1.0_genomic_CDS_2678	1	shell	1	2	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2606	AJXH01000062.1	196697	197077	-	GCA_000801775.1_PfAU2989_genomic_CDS_3163	1	shell	1	3	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2607	AJXH01000062.1	197225	197422	+	GCA_001269555.1_ASM126955v1_genomic_CDS_6227	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2608	AJXH01000062.1	197508	198701	+	GCA_001293825.1_Pla107_genomic_CDS_6357	1	shell	0	5	17
GCA_000275925.1_ASM27592v1_genomic_CDS_2609	AJXH01000062.1	198710	198892	-	GCA_002255865.1_ASM225586v1_genomic_CDS_2202	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2610	AJXH01000062.1	199039	200052	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2610	1	shell	0	6	10
GCA_000275925.1_ASM27592v1_genomic_CDS_2611	AJXH01000062.1	200197	200490	-	GCA_000275925.1_ASM27592v1_genomic_CDS_2611	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2612	AJXH01000062.1	200609	201535	+	GCA_001269555.1_ASM126955v1_genomic_CDS_6232	1	shell	0	4	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2613	AJXH01000062.1	201673	202362	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2613	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2614	AJXH01000062.1	202387	203340	-	GCA_000285355.1_ASM28535v1_genomic_CDS_6043	1	persistent	2	9	27
GCA_000275925.1_ASM27592v1_genomic_CDS_2615	AJXH01000062.1	203535	204626	+	GCA_001828815.1_ASM182881v1_genomic_CDS_1565	1	shell	2	2	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2616	AJXH01000062.1	204750	206108	-	GCA_001828815.1_ASM182881v1_genomic_CDS_1566	1	persistent	3	8	15
GCA_000275925.1_ASM27592v1_genomic_CDS_2617	AJXH01000062.1	206319	207005	-	GCA_000285955.1_ASM28595v1_genomic_CDS_5877	1	shell	2	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2618	AJXH01000062.1	207041	207622	-	GCA_000467025.1_ASM46702v1_genomic_CDS_7672	1	shell	1	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2619	AJXH01000062.1	207635	208294	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_0832	1	persistent	2	5	13
GCA_000275925.1_ASM27592v1_genomic_CDS_2620	AJXH01000062.1	208382	209776	-	GCA_001401055.1_PsoICMP16925_genomic_CDS_0757	1	shell	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2621	AJXH01000062.1	209857	210777	-	GCA_001830395.1_ASM183039v1_genomic_CDS_0872	1	persistent	2	1	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2622	AJXH01000062.1	210903	212252	+	GCA_001538255.1_ASM153825v1_genomic_CDS_5170	1	persistent	2	2	9
GCA_000275925.1_ASM27592v1_genomic_CDS_2623	AJXH01000062.1	212292	213785	+	GCA_002208585.1_ASM220858v1_genomic_CDS_3353	1	persistent	1	7	13
GCA_000275925.1_ASM27592v1_genomic_CDS_2624	AJXH01000063.1	385	1302	-	GCA_000467005.1_ASM46700v1_genomic_CDS_5096	1	persistent	2	1	20
GCA_000275925.1_ASM27592v1_genomic_CDS_2625	AJXH01000063.1	1439	2197	-	GCA_000412735.1_pagenome_genomic_CDS_4857	1	persistent	2	1	10
GCA_000275925.1_ASM27592v1_genomic_CDS_2626	AJXH01000063.1	2299	3453	+	GCA_000759445.1_ASM75944v1_genomic_CDS_3155	1	persistent	3	2	17
GCA_000275925.1_ASM27592v1_genomic_CDS_2627	AJXH01000063.1	3566	5662	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3944	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2628	AJXH01000063.1	5832	6788	-	GCA_000467025.1_ASM46702v1_genomic_CDS_5174	1	shell	1	4	15
GCA_000275925.1_ASM27592v1_genomic_CDS_2629	AJXH01000063.1	6803	7702	-	GCA_001269555.1_ASM126955v1_genomic_CDS_4779	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2630	AJXH01000063.1	7900	8886	+	GCA_000467065.1_ASM46706v1_genomic_CDS_5081	1	shell	0	5	14
GCA_000275925.1_ASM27592v1_genomic_CDS_2631	AJXH01000063.1	8883	9098	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3940	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2632	AJXH01000063.1	9212	10171	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2560	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2633	AJXH01000063.1	10175	11104	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3938	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2634	AJXH01000063.1	11105	12550	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2558	1	shell	0	2	5
GCA_000275925.1_ASM27592v1_genomic_CDS_2635	AJXH01000063.1	12543	12965	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3936	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2636	AJXH01000063.1	12962	13744	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3935	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_2637	AJXH01000063.1	13741	14988	+	GCA_001293825.1_Pla107_genomic_CDS_5262	1	shell	0	4	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2638	AJXH01000063.1	14985	15794	+	GCA_002263675.1_ASM226367v1_genomic_CDS_3933	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2639	AJXH01000063.1	15781	17052	+	GCA_000467005.1_ASM46700v1_genomic_CDS_2027	1	shell	0	6	12
GCA_000275925.1_ASM27592v1_genomic_CDS_2640	AJXH01000063.1	17045	17524	+	GCA_000801915.1_PfAU12271_genomic_CDS_0982	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2641	AJXH01000063.1	17579	17884	+	GCA_001467325.1_ASM146732v1_genomic_CDS_1324	1	shell	0	7	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2642	AJXH01000063.1	17939	18457	-	GCA_000801915.1_PfAU12271_genomic_CDS_0980	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_2643	AJXH01000063.1	18570	19364	-	GCA_000801915.1_PfAU12271_genomic_CDS_0979	1	shell	1	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_2644	AJXH01000063.1	19357	20112	-	GCA_000759445.1_ASM75944v1_genomic_CDS_4469	1	persistent	1	4	20
GCA_000275925.1_ASM27592v1_genomic_CDS_2645	AJXH01000063.1	20106	20936	-	GCA_000801855.1_PfAU11518_genomic_CDS_1649	1	persistent	2	0	4
GCA_000275925.1_ASM27592v1_genomic_CDS_2646	AJXH01000063.1	20937	22019	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_3659	1	persistent	2	1	12
GCA_000275925.1_ASM27592v1_genomic_CDS_2647	AJXH01000063.1	22016	23305	-	GCA_001605875.1_ASM160587v1_genomic_CDS_2078	1	persistent	1	2	19
GCA_000275925.1_ASM27592v1_genomic_CDS_2648	AJXH01000063.1	23545	25212	+	GCA_000759445.1_ASM75944v1_genomic_CDS_4464	1	shell	1	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_2649	AJXH01000063.1	25217	25834	+	GCA_001641325.1_ASM164132v1_genomic_CDS_2476	1	shell	0	2	8
GCA_000275925.1_ASM27592v1_genomic_CDS_2650	AJXH01000063.1	25836	26687	+	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_2059	1	shell	1	3	6
GCA_000275925.1_ASM27592v1_genomic_CDS_2651	AJXH01000063.1	26853	27785	+	GCA_001705955.1_ASM170595v1_genomic_CDS_2495	1	persistent	0	6	12
